-0.009813264280507265,-0.0771578354984929,-0.09943211370119379,-0.07647990401081589,-0.043944358682138314,-0.07077613688443393,-0.053119724732961976,-0.1951305212569531,-0.08497409105437603,-0.02117122537384425,-0.09155004915892336,-0.12484582890617392,-0.24516174576236163,-0.16389748717188096,-0.048002203073805434,-0.08976605059478485,-0.45651911066305345,0.004343207661790617,-0.061748203365702845,-0.1512365806142043,-0.03199496735767461,-0.1325242840385965,-0.085724291442621,-0.019269457905225943,-0.13402767017135625,-0.06971097462307996,-0.17031461755981855,-0.33083549415270613,-0.06103842167919301,-0.06508325055586642,0.011473357661093059,-0.03272412164299835,-0.04219584194184171,-0.09067812730661576,-0.12537262295069762,-0.025399186867205936,-0.043843947759509165,-0.15643875975658328,-0.1847085064551674,-0.019474145799891655,-0.11235602405453753,-0.14293610819672123,-0.27166865305603455,-0.18436993976749616,-0.10301747361917937,-0.19967337582372904,-0.21383358376954162,-0.02595725399748275,-0.0990026609951217,-0.18439944161188132,-0.04250570611733662,-0.06278978775607906,-0.15813911689524407,-0.13102815513504698,-0.16632173441154496,-0.26137016653434364,-0.2706922354951148,-0.2648598332232117,-0.0870495498008812,-0.12171386635354614,-0.08502443137481885,-0.1132107406556298,-0.026235911693241784,-0.12583748640818807,-0.15527689529692806,-0.15162982842102496,-0.5141574153463655,-0.42127267062610785,-0.055254488270897316,-0.08948855758525322,-0.08708188612974758,-0.32036687910466616,-0.06372527614059961,-0.014581573296473603,-0.028719994883125318,-0.04886366338164084,-0.12143283337960284,-0.023187137487288997,-0.09576788898516767,-0.20014498786972185,-0.07737194109062104,-0.11249848233631535,-0.1307924934688349,-0.4094474955690603,-0.06418784149095863,-0.07712770641179259,-0.3558644901619604,-0.1576668356027303,-0.07645433043864222,-0.016435743058876257,-0.2613819940667054,-0.16612271723326472,-0.26892068994835255,-0.010883020299697906,-0.14362408885762007,-0.15799830746017984,-0.06952896346889653,-0.019964043319113695,-0.1049069653927289,-0.12781283568695284
-0.11194180215431176,-0.07084841980878255,-0.08466442620967699,-0.12917513549792942,-0.08740216396589183,-0.12393597852757088,-0.0420534724668704,-0.11802617266428271,-0.04652927662965331,-0.04594557887586747,-0.11382589953237118,-0.11032300527534869,-0.13820405391397939,-0.13685671344644787,-0.26677213888263734,-0.13092088040096278,-0.20924666691623173,-0.03622049513703422,-0.20980130911187445,-0.06990623304155627,-0.04424796418345742,-0.19021820237990786,-0.1366806675813075,-0.06069697666917902,-0.09761121528347469,-0.10466503028592386,-0.06886428049303572,-0.2314829607133917,-0.05889818423103154,-0.09293821387924572,-0.08955695284119616,-0.06650163659673959,-0.091092209343554,-0.13324386731261828,-0.09605907227478527,-0.06659086423686532,-0.12844423672396243,-0.19588355382084405,-0.20121684619041405,-0.11384797890087707,-0.14901146568181933,-0.13857477938013787,-0.09886722632167383,-0.3636517524166371,-0.1160113566652054,-0.11937405729494402,-0.11064733877751393,-0.09886015308821097,-0.07988164235368794,-0.20109301940971472,-0.07741485649051948,-0.03537461422578106,-0.16183589823167063,-0.10050238360725539,-0.11630551537573278,-0.17121345008044936,-0.07750907714513783,-0.07960717372554393,-0.06845709136725707,-0.08139458549285236,-0.16422597577249437,-0.09161240772757245,-0.0730983182737215,-0.07702023295860017,-0.26698830803206036,-0.07639881173556547,-0.15034458059289338,-0.2721270615391893,-0.16723471535351178,-0.06731591046760323,-0.10998664286685308,-0.2112130833217984,-0.0836820743678669,-0.038310362778080545,-0.03633191652461389,-0.12120055394768256,-0.15720990027815662,-0.07731677727271823,-0.11650234577545496,-0.19602786114921864,-0.0358028896359648,-0.14715392150978837,-0.057363278813885324,-0.09791766274413424,-0.04050786764245333,0.0034224964914818315,-0.122874860419775,-0.15949247902139982,-0.09146209504396446,-0.0506154086903066,-0.12890591502044252,-0.08332423719856577,-0.12655138697882512,-0.054830212464607044,-0.11110821324772417,-0.07232498724437311,-0.07892143330819089,-0.12217616366370095,-0.13190499985331408,-0.12412882466950131
-0.03806520993638178,-0.1771069890265526,-0.0099821347372719,-0.0798104423506521,-0.04989255748553158,-0.038028894257334696,0.008672069243792553,-0.40103864854113513,-0.017895630080150753,-0.02951946513327186,-0.039798721415505396,-0.1616913724597604,-0.16676288054136304,-0.3624735363674611,-0.17066514278315784,-0.23684141684794993,-0.23456936329521014,-0.07543462200733594,-0.15269462673037087,-0.04016013437977613,-0.04571409922582584,-0.06088131211163052,-0.05751808786909805,-0.01332822058649141,-0.1516104414727065,-0.26659827862064184,-0.050395633013974046,-0.6424406897444885,-0.07591689421922297,-0.17677176620961527,-0.06776496221328074,-0.06738101904260133,-0.09183937383665593,-0.03144267364471905,-0.18718772696897842,-0.07367813727156515,-0.1288997284522773,-0.2045545333191141,-0.2658274009693167,-0.033400368525582175,-0.272356122673106,-0.18185946780207993,-0.4085798528131376,-0.2035520766543208,-0.25828246404162164,-0.2073116918246284,-0.1451158352854817,-0.1243525732994162,-0.08035288697224503,-0.13995745236294127,-0.022669639173366393,-0.0804875359162985,-0.2056235760582935,-0.40907121746789993,-0.13634782164881953,-0.19557432767042937,-0.028516333464394132,-0.16484161564518934,-0.04106713415760015,-0.14510615388201567,-0.03334194137497214,-0.33840850505272946,-0.09432033741073462,-0.1576840460520782,-0.20242897713739158,-0.19781898650139096,-0.7383813480251239,-0.2242889300823321,-0.17189826009277082,-0.12437039317939663,-0.0821080737074744,-0.19198654985578129,-0.09223005079394919,-0.05297133706594862,-0.06813390389960436,-0.0400170980726153,-0.11833883227030068,0.03320813580392094,-0.11879499480720118,-0.1880491271494887,-0.08030069626854677,-0.1325642476382666,-0.17490505549354093,-0.1671563306110851,-0.03218232774900951,-0.01172546183740611,-0.2918605484660277,-0.07929736105152885,-0.09843953861234787,-0.0006792685636695106,-0.25383728125076793,-0.06508040196674675,-0.1706439478232264,-0.05693456003921128,-0.0822473333056572,-0.1505715882113045,-0.07502502290380607,-0.16599162891555608,-0.09977042370589811,-0.05030653332504015
-0.006300840245525938,-0.1046099430622427,-0.12102890974189734,-0.08432480689403357,-0.018519833502607934,-0.02263197009367313,-0.018833871571086982,-0.23526672348715036,-0.04748984502370389,-0.09524429265506276,-0.07728713783836838,-0.19181994644117747,-0.1909847951109355,-0.3007887319288644,-0.11462627827810576,-0.11622947804437854,-0.24939141050734412,0.007000744069793813,-0.07937021780552775,-0.040463117173006505,-0.025525655317802737,-0.06774017034677288,-0.0592801047572072,-0.04435722904387038,-0.08282273394511339,-0.2475509260767932,-0.11518011102443369,-0.4744516923461611,-0.12015043471321818,-0.25654581441557656,-0.07718228674891493,-0.08664560732509824,-0.033741195865945095,-0.008276543165641043,-0.07419318381355612,-0.04390174626078111,-0.08618581327740375,-0.16309648844195523,-0.13974731526369322,-0.07792221147677444,-0.167733829040766,-0.06688690214599137,-0.3054650607400237,-0.24847323515698325,-0.1277712058375495,-0.25713837767109765,-0.16160178335104658,-0.09257487033165321,-0.11170134543687206,-0.08871804065702321,-0.001613884505282547,-0.04919544160810848,-0.15304031281214125,-0.32662717886688486,-0.09821075147896405,-0.2586242351904343,-0.012359090809116246,-0.09021148654412921,-0.07919042423395488,-0.18863271547644683,-0.10716548560073386,-0.30150967184274297,-0.07781766313954588,-0.07567811433237791,-0.16003869576543042,-0.24479348920881913,-0.4006590303430901,-0.2856342119083781,-0.1062999813310392,-0.0739261884010901,-0.10463383019602907,-0.13210727299744768,-0.06465671191050523,-0.09203526351251363,-0.05440939315952262,-0.014015573552179039,-0.11442586500372559,-0.041238446036643006,-0.21069672376367074,-0.21631390173264764,-0.020833970917778177,-0.136124547102892,-0.15268623965969153,-0.10037797720212246,-0.04202863254406807,-0.0058229906030809915,-0.41887540470466333,-0.12445812807933797,-0.05275183375100051,-0.02174446389880319,-0.15709883631628074,-0.06483040616100963,-0.17380036536938256,-0.054255931864162874,-0.07516021866184114,-0.11423751802384098,-0.03882885733727221,-0.09098331228642442,-0.1521735974903412,-0.11409553362954675
-0.0788008894212397,-0.20810022842513573,-0.04239391091148403,-0.04633472423358543,-0.043589004429799266,-0.02411802267480391,-0.05379200289578825,-0.3313884511448651,-0.021721806431807524,-0.05391783131809206,-0.03882002120889188,-0.23115456584158464,-0.2764534904293854,-0.21809145046188524,-0.03786712845939989,-0.10832286075175904,-0.2229848177781507,-0.07800253301067674,-0.048007237698261436,-0.0611171093450303,-0.05879880042494667,-0.035783666383678685,-0.054273937169260725,-0.04901529158573731,-0.17097334839650788,-0.14175654652686429,-0.13502036782851107,-0.25242817499776043,-0.10184706530492821,-0.11659502638613013,-0.031208964215385788,-0.10324031930108442,-0.0581925698174069,-0.09460790510943719,-0.26875207105947796,-0.08907358564760857,-0.058367116870726196,-0.11504431334290174,-0.14674060512016104,-0.024732436803638163,-0.15934538558346847,-0.21892332546188564,-0.8470842656493999,-0.027831877125355554,-0.16640648423607118,-0.15751214001585306,-0.07847719975832079,-0.06888187273680953,-0.0709181037263183,-0.09628189894173664,-0.015319922740719413,-0.28569706156258606,-0.1342078430657929,-0.48610907178897983,-0.2463394979954976,-0.11768906717549321,-0.22618549254537962,-0.26781530769674583,-0.07290172671237234,-0.2754051371528906,-0.01559922224691522,-0.2483127809118167,-0.05772421939527197,-0.47255058126905747,-0.09707126636949726,-0.20467740315962155,-0.8014923005373977,-0.11897330144621918,-0.07972729419460269,-0.22224237347055883,-0.016347468482348932,-0.25080946503241613,-0.06627952923028775,-0.06270485089536407,-0.050977022970732914,0.0033518659111938694,-0.11219423546919946,0.002103952820022315,-0.1293831487662051,-0.11813521511082851,-0.2707117517323962,-0.050546679208295205,-0.21748299071871546,-0.24243522188173347,-0.10485104921940024,-0.057885896118309396,-0.37740435845071,-0.05327650228903706,-0.05139167019256556,-0.018823577117106936,-0.5080783703048792,-0.10539712302830838,-0.16993531046207078,-0.07453329301451596,-0.04751398951428215,-0.40475761192428494,-0.04512328059304682,-0.06983989840120985,-0.05331871225657506,-0.03215130204052675
-0.1501488559999524,-0.18395171498708127,-0.05804928589196534,-0.08126884347392822,-0.03786539763946595,-0.04690894082376035,-0.11195839139506866,-0.11306296364798431,-0.07988865471746912,-0.15341620998475866,-0.08438341371598398,-0.11312543318098729,-0.25765413532542636,-0.15451000606630486,-0.06864496914113002,-0.061867112910615,-0.1759450165198025,-0.07011259326791709,-0.06655585792391946,-0.09500267297746244,-0.1726661121695981,-0.01998899446767559,-0.0630134695589,-0.03693715937230457,-0.08973816574184953,-0.08189817216284094,-0.18034518272831024,-0.07418284299134859,-0.0922168981812772,-0.09112791649382944,-0.03454254920821764,-0.06490369805455574,-0.08207676297358231,-0.09774240420037347,-0.07379328539770671,-0.08800765471734179,-0.039234382188255756,-0.16127451826442366,-0.10001895863878678,-0.06052195350755247,-0.07344448052287782,-0.14177905666533547,-0.4583831859650758,-0.06556969515184483,-0.17933540126818587,-0.17201045550329852,-0.07953052696940642,-0.0746917834120815,-0.052009097980517005,-0.1203839475365151,-0.03953192623939605,-0.2737099300251661,-0.18400129560251938,-0.2626231043381941,-0.11669133095784541,-0.1523279960433615,-0.18653736434455645,-0.10129198567176081,-0.1510955200259216,-0.2179839273210349,-0.18154040283267853,-0.10987788875666085,-0.044829538976965344,-0.2028668429785985,-0.06306418454255727,-0.18129483972330798,-0.22168931011166182,-0.14323197516558056,-0.13057886780818287,-0.18299253073704339,-0.0406027257337706,-0.25271672821828634,-0.050020930692599844,-0.024095638826110963,-0.07752400101752137,0.004511520599735894,-0.06143931470063925,-0.016837777242886206,-0.09235077708733695,-0.12459112310192214,-0.19064441276250085,-0.09139342263274247,-0.17136927059168236,-0.11540751914652393,-0.1572605778471864,-0.0918062651641947,-0.3028042042645927,-0.17183985116668904,-0.006255159962406241,-0.01724593038663788,-0.2587026782201137,-0.08617183680798035,-0.3106105184642053,-0.0962299601837164,-0.08166628038054057,-0.32198132823664033,-0.10434407154215355,-0.0956545649342448,-0.09331945954921633,-0.1455593018067179
-0.03942731831766691,-0.18674125802340508,-0.1252698822255697,-0.061518761629822526,-0.05456754120354782,-0.05124641593196212,-0.03937265831304447,-0.4259823194079374,0.012447067406428826,-0.06897247444628446,0.001432144396996432,-0.22637357840076197,-0.17465337750211657,-0.33410237302489904,-0.17915032763176122,-0.17410042349130478,-0.2438615644750729,-0.026449298033124444,-0.12373441098578251,-0.04659208563931281,-0.004549380951832365,-0.04252185856994127,-0.06874850559690701,-0.050411200222991163,-0.12888173911719328,-0.2739630338139236,-0.06177472106244426,-0.6537734885188511,-0.02526356959228055,-0.20681633984850695,-0.026202586502627932,-0.06901975465355369,-0.11716062568143529,-0.03231698394502762,-0.15854260580417393,-0.052041168772268095,-0.12451361296071772,-0.22412762670342382,-0.30723478924536546,-0.02628605941147656,-0.2380596300121061,-0.17750090396531476,-0.4285546831930057,-0.21524899376744594,-0.2477347149801999,-0.21333138146149985,-0.11696399347087273,-0.11230783377911746,-0.029864467252755277,-0.16126652718104692,-0.033047401760464445,-0.06714277973992554,-0.14274972017668225,-0.3787888185552668,-0.14962684965646086,-0.15248234755119655,-0.043291761360363404,-0.1396609375510554,-0.08229054899796831,-0.15304578040245662,-0.04799172832103374,-0.3387128675209154,-0.07880415585818396,-0.1708044501296323,-0.18805101070758692,-0.15550136469964299,-0.752282837722473,-0.19578852068848365,-0.138982563972234,-0.09879936374382361,-0.028732767968733187,-0.21225330720875302,-0.11878805072307604,-0.10454312453893713,-0.046496665325171084,-0.08085782783434017,-0.12541210388880275,-0.04857974610903358,-0.14856133588344847,-0.21239580624876067,-0.07865520812880301,-0.16848904239551338,-0.1377041892983025,-0.1659631041449336,-0.0392483482791451,-0.01619405920739743,-0.30856835258405646,-0.06404044674899649,-0.028047813054964774,-0.029672721632030823,-0.26464851759019004,-0.052451669207507504,-0.1522505071172209,-0.06855485897787247,-0.03713115017517531,-0.15951464220794234,-0.05160586154863157,-0.22505468304914855,-0.11610777115179252,-0.06416867654170191
0.0024186116780835834,-0.013703331242461557,-0.18023231934427658,-0.06483903028556429,-0.06585952774109873,-0.08255082272924025,0.005737763568562315,-0.17745137502378627,-0.07074568742614946,-0.05916694052929562,-0.07937631030853089,-0.15313578630688016,-0.14360159849331489,-0.12507299174438838,-0.01514782921698684,-0.13087393444377188,-0.13840607909947825,-0.0550342687920904,-0.02741286850449328,-0.1314544642105886,-0.04272057176602724,-0.10712647670408881,-0.12531550316095358,-0.1383714471820304,-0.09041530275125641,-0.0694783135535203,-0.12416979116384576,-0.26117306337898566,-0.0542394441348865,-0.1660461725531187,-0.09743629926433324,-0.1085469714844102,-0.07440640989155335,0.007020576139226416,-0.13871029557925577,-0.09775345650463177,-0.11249881406042764,-0.037328983537847776,-0.07620630166644134,-0.09131946028584725,-0.08511868678052839,-0.08062598178548287,-0.11608138176979702,-0.07078270656121034,-0.0663890075619818,-0.1541707939010964,-0.08685311304846602,-0.10640449592141797,-0.1892356257149577,-0.08268108908635607,-0.026768038746779698,-0.08605491762090703,-0.15408608823479947,-0.11628973798997277,-0.13385409126991824,-0.1508055073134021,-0.10353432420496068,-0.22299272791954713,-0.12541397713832442,-0.12476517424166651,-0.008927592716330101,-0.1455124885463689,-0.0958478869165796,-0.10249268252675028,-0.1189411690566245,-0.1473593821296395,-0.22928701909183094,-0.11569641814253422,-0.015595829834912398,-0.057443577614621114,-0.10905717078935956,-0.08873731770762562,-0.04129771459451782,-0.14440417572440373,-0.04772372626392887,-0.07541109515588273,-0.07897792537867367,-0.1037835027982507,-0.1929382046185741,-0.03553928504250966,-0.16514303365382135,-0.06860186390774158,-0.11961106974272921,-0.1586500004844565,-0.09335530663536229,-0.059808245696053586,-0.18751767381773127,-0.06485546774569091,-0.10200309168925185,-0.04697756612088246,-0.139627665672483,-0.19508103842723945,-0.08614853769182557,-0.08243769137140346,-0.08495649895309182,-0.09487952312335343,-0.10250735627257379,-0.029004992664467582,-0.1109525536595909,-0.03554752501750785
-0.0998842689811972,-0.17014171105614673,-0.07933824423684276,-0.11635787162951179,-0.028116626781990846,-0.054616598499339954,-0.05768005577920206,-0.16790114857913638,-0.09592444274251695,-0.1727776741721392,-0.053097615997499556,-0.13570581295576475,-0.13466674104836643,-0.1701358481980522,-0.08523455431241242,-0.08017006555890056,-0.04788038192701482,-0.07078908197079357,-0.07872743014144083,-0.0910640407454831,-0.1368084581097785,-0.040958129800491704,-0.07973229801511048,-0.12167800581462784,-0.04947034441877326,-0.22543410077707082,-0.0786573995839098,-0.13198378768753666,-0.09297462104436408,-0.195081107937387,-0.07368610099316955,-0.1342194340107054,-0.08174275871158186,-0.053872189639165124,-0.034217212603820754,-0.09197273985922638,-0.13922650410422588,-0.11925460580102555,-0.11704174835992066,-0.1316906260458975,-0.10320038901855187,-0.07598141371106837,-0.2606841478757977,-0.04619678908161111,-0.16005503218383066,-0.12875927534976928,-0.070277859904486,-0.13657660265167632,-0.10381699239156542,-0.07163890889637047,-0.08971277521583201,-0.18462044120301607,-0.096078671116616,-0.2477459438390886,-0.09947520356042454,-0.07716912865439807,-0.03775469966782048,-0.04644134586113964,-0.14256840695561904,-0.24747831544553314,-0.14050970455235962,-0.1771339126566583,-0.11336759490888527,-0.1263312094978558,-0.09351970650804388,-0.16056078362453546,-0.11554578744684232,-0.07820104605393445,-0.11743001915490456,-0.09631192072839,-0.09095393638314957,-0.09987118964056588,-0.11475397294003928,-0.12418766856232703,-0.1562728942277224,-0.02060602616345167,-0.09384256027489792,-0.045227164402135284,-0.05132579059623539,-0.11578014664525367,-0.09894264404505002,-0.14472237727001472,-0.12298531297187143,-0.053870042749154384,-0.11643148117047036,-0.08396995596023296,-0.20260156646195276,-0.07269454103477002,-0.07874916861168386,-0.08146467910100028,-0.14985139521930554,-0.0513936962762463,-0.14967560619563094,-0.14272103717007514,-0.056894033317764395,-0.10279357160919654,-0.08201485913289516,-0.10748800738819798,-0.17731456338806692,-0.10165994240186713
-0.056918238047073286,-0.16274281050069284,-0.1106156492734722,-0.086404331401353,-0.037671761018837006,-0.006552076072140627,-0.07116289311408172,-0.2483805494519294,-0.055113658385515865,-0.043809896959239425,-0.07008952279920058,-0.19404232473652833,-0.3949717494061475,-0.2204332252703532,-0.07874364240540041,-0.10391214191942891,-0.4252645051657951,-0.0676157080620382,-0.09523088741036917,-0.13676489911577872,-0.04333612011591036,-0.08313104083161653,-0.013523608806203957,-0.04874711968842401,-0.05295529746243138,-0.11717499319967346,-0.16932599963164008,-0.44941541259623896,-0.07440555443959325,-0.1613888556370555,0.004283940431464232,-0.061063345444878694,-0.07322128543340127,-0.010911968458376206,-0.13339024193120047,-0.04756568458986344,-0.07748095614468595,-0.13938502217549514,-0.1613461559957687,0.0011189883970894113,-0.12629630605216377,-0.10577915237460174,-0.5540279294786912,-0.07797091045284348,-0.1686896506793829,-0.3360877025959385,-0.17635280073651224,-0.06387192371769924,-0.07881959603912174,-0.1467405416580816,0.002212972239726843,-0.10638714332804092,-0.2062628557120465,-0.4043657105377713,-0.07682351964570755,-0.27228896431205807,-0.0911125810998347,-0.181393072751628,-0.13029241749022047,-0.2443636677518632,-0.0964822324895533,-0.23290804074605584,-0.025008769320254764,-0.13515671328638948,-0.11652944851847039,-0.2632669236438618,-0.5796050731061673,-0.3859527248205788,-0.0720552023817338,-0.12165211176899152,-0.04936785324300019,-0.3469132775414963,-0.027468469363999957,-0.012906782462833319,-0.03865875707382025,0.031069467737994808,-0.06632635149399863,-0.03853259162875726,-0.13809008099410983,-0.223466406024891,-0.06888267046632823,-0.17486857846575862,-0.17879955923131707,-0.17703090114736536,-0.04478086379328697,-0.024687009741906064,-0.625904269363083,-0.179012911171738,-0.05636416080704495,-0.02237604654462163,-0.3552520133767909,-0.10819164300160136,-0.4175659495799012,-0.04251074153582868,-0.08081998932138035,-0.19371935074432176,-0.023596275552145954,-0.0719340280074181,-0.17585505021455894,-0.1309113475257442
