-0.07324772181020896,-0.05557426052479625,-0.0046743590130030495,-0.12896390486271767,-0.13621586748820697,-0.06014323318221425,-0.2787782299695545,-0.01414466348250957,-0.15473693944856753,-0.014850835475216132,-0.14052520569118465,-0.22412323486047603,-0.17394155531023778,-0.0796299978512922,-0.13081841921673953,-0.04498769872752257,-0.19623289912923667,-0.1538303181402402,-0.063793517749557,-0.14508432977767702,-0.11067219446413104,-0.06255440023276523,-0.12311942883929552,-0.394109841432625,-0.04114958087035558
-0.1172071637294802,-0.09282769452698372,-0.09296455021057456,-0.10590341540421166,-0.10422888037534794,-0.11007633417457986,-0.10557619344537528,-0.10514211012799785,-0.09765253446418651,-0.10150808985508748,-0.08510896837349637,-0.09573473735139366,-0.08917797325611866,-0.09649543076801775,-0.10257768640150307,-0.11568169967187554,-0.08001315768365608,-0.09073892512360252,-0.10738973093881984,-0.11013363562882275,-0.1089964299298651,-0.10623616560813422,-0.09897196607092265,-0.10339056001475705,-0.10571249559695339
-0.11512157924408561,-0.0987144251283937,-0.023153018379138208,-0.11084168535696359,-0.15866605260402356,-0.07755174274959763,-0.382323207340496,0.004708273836353381,-0.1899500025316715,-0.11454156075693236,-0.19606891138165516,-0.27782813609364154,-0.14954470627897032,-0.17580977723476598,-0.15426398216028112,-0.19850383671025398,-0.5654161420162948,-0.06181675144521228,-0.0448539097321655,-0.19611558082921976,-0.10810642414231057,-0.14019573279572242,-0.08816262748767634,-0.11664261407322295,-0.16266635046716107
-0.04402962848043972,-0.07985618843996532,-0.036526166465497764,-0.2325971187015483,-0.14204445021532905,-0.08623019283544822,-0.11592964998247753,-0.03844186212047412,-0.13018026234027993,-0.056974174833483854,-0.17693706011044422,-0.13162150488466776,-0.21156067692086142,-0.07202504643092993,-0.06842250591036002,-0.0601826999616923,-0.05384729723199356,-0.2468805612110663,-0.2850161267468595,-0.1101858606139812,-0.12271683580012767,-0.08145724568292781,-0.11000009452953097,-0.19184630398242616,-0.018083665380183248
-0.07388091435479309,-0.16195357252604473,-0.013996386529120188,-0.1298636297984038,-0.15284647595223863,-0.06295351296227229,-0.1081276652680055,-0.03434985477619827,-0.3312144825158895,-0.03008489729627175,-0.1421618662434677,-0.23747917446132186,-0.11985346981182556,-0.11724687067903025,-0.1163271622535868,-0.04470443720930134,-0.10785496263185194,-0.09157537413298043,-0.16752425641319602,-0.3095194976041071,-0.2251950888142141,-0.05782140323812546,-0.10469037586874823,-0.32879541334505824,-0.05559403282575633
-0.05890982511778624,-0.11854479989517638,-0.034049014607481776,-0.13579292411635868,-0.1409639649862784,-0.0972620655710984,-0.03571225484317974,-0.0642397796196487,-0.10596027270645181,-0.1223335556456271,-0.09492975093649973,-0.09772664970497535,-0.12118130567020571,-0.09185352634386428,-0.09646588925088552,-0.08344835672122143,-0.025155112717096896,-0.11235765250924173,-0.23933803629305622,-0.20367940999023199,-0.1425597696976258,-0.09617762797167749,-0.12406922347463582,-0.12027482172255402,-0.06286107785303541
-0.05970208160248475,-0.06518006569371236,-0.02022315613051972,-0.1351503451275565,-0.12245383948623621,-0.05994728180726166,-0.2690932882498044,-0.015557783477582117,-0.16269025285814823,-0.032149545440825565,-0.16953927848099445,-0.22516273371241938,-0.16327282871510332,-0.08057856786224664,-0.13728779317388717,-0.061292729728544604,-0.2147169631462304,-0.12966217867152374,-0.0674197225171665,-0.12991940334123694,-0.11827946958619541,-0.06420640784390336,-0.1260432264459305,-0.37829549204551566,-0.036718720723063175
-0.047005941457570956,-0.0846387403359152,-0.05758500666759353,-0.1270670007619995,-0.13745567709224918,-0.12036399792058136,-0.1311594390537072,-0.09264711236306296,-0.05000439052142965,-0.03415413178317434,-0.11470988006997561,-0.09271743780438321,-0.14737372885081865,-0.05241743684558227,-0.08928786460327669,-0.06598065482914318,-0.08047769304377524,-0.16564803119107682,-0.08863192216837512,-0.11301634869410955,-0.05741928863959325,-0.0944285190128084,-0.13054255952743535,-0.15111703119766187,-0.03419334666769234
-0.04485212111125416,-0.07110544685528954,-0.036535555409465646,-0.17222423264215622,-0.20459466824640501,-0.11247203654611909,-0.01919780829416753,-0.06332488792008154,-0.04989447773302764,-0.03931499898051087,-0.140171002419247,-0.070117153616792,-0.1897619437625028,-0.0691821187681714,-0.09821360912499434,-0.057621496394220394,-0.01882555898716525,-0.17178657355321994,-0.23240252389392127,-0.20410146154624276,-0.08509469120424482,-0.0883831757437621,-0.17200637536190946,-0.20443988957866088,-0.021940812141007175
-0.0586852499712526,-0.12352817628678542,-0.023965123341195636,-0.09762775532159863,-0.22700273694484807,-0.1090103699961393,-0.04588814048946377,-0.025344676882292295,-0.12706945362374433,-0.07602884500931978,-0.08658470340969013,-0.14108177311610953,-0.08141551344970624,-0.11389120606731547,-0.09547532029265801,-0.06097985046136829,-0.05130688123611831,-0.048453813536149894,-0.11414240927372268,-0.47207991202154087,-0.1804118287304824,-0.10021147174780431,-0.12640350667471612,-0.3145583198615592,-0.1001050027173067
-0.07433698426109463,-0.12925382839444977,-0.04732261048124394,-0.1695523428201864,-0.09543137902284941,-0.06631893172435649,-0.058037348646795175,-0.049425164757491195,-0.21558461720264557,-0.09047295322561674,-0.1818368039626776,-0.15432981448107988,-0.16659003969887515,-0.12828041144585492,-0.09632018327728079,-0.07786728463749772,-0.09431734742093233,-0.17205057878677418,-0.2889913543690526,-0.13164356708980016,-0.1574237337025692,-0.0729302192556715,-0.06912329147071569,-0.12907730774477524,-0.04616794346943909
-0.05800302231255584,-0.11873161133661272,-0.033680806139438475,-0.1490468450187755,-0.27370535017361214,-0.12335831852546424,-0.08366048054371476,-0.035774231096975584,-0.07366205103749011,-0.3104659764900399,-0.14700580526352525,-0.08584263694924069,-0.14251906407102002,-0.10567521665024851,-0.14178000346753009,-0.16670824373491827,-0.061133408529111616,-0.08142476254347879,-0.13821946318093808,-0.27978624950181474,-0.08959527204131709,-0.19249188955608773,-0.08852702843988493,-0.028464828606036004,-0.10279731300505283
-0.0795499505397569,-0.06977647137974316,-0.031072594463351262,-0.09878598990651648,-0.3459639149359592,-0.11166343765477237,-0.275684896532819,-0.007108003488633486,-0.030980698267135346,-0.036567586808251486,-0.1477819349540428,-0.1348608115339038,-0.17494297821893934,-0.0775773060327451,-0.1649435844409973,-0.14237296034643937,-0.16933872792477037,-0.07874192401939252,-0.045233274953274644,-0.31580508953764963,-0.0728936236619311,-0.1637250064711661,-0.1348904309768983,-0.16469622255415026,-0.09773635237900018
