5,12,100,200
251,4,7,6,5,4,3,4,3,4,4,7,5,6,7,3,6,3,6,4,4,4,6,5,6,7,7,5,6,4,7,5,4,7,6,3,5,5,6,3,7,3,4,7,4,7,5,4,7,4,7,3,6,3,5,6,4,7,6,4,3,6,4,5,6,3,6,3,5,5,6,3,6,6,3,6,7,7,7,5,7,3,5,3,7,3,6,6,3,6,3,4,5,6,7,4,7,5,3,4,5
254,7,7,5,6,6,5,7,7,5,5,4,5,5,5,5,6,6,3,5,7,5,5,4,6,7,3,4,3,6,3,6,6,3,6,4,7,4,7,3,4,7,3,6,4,7,5,6,5,7,5,3,3,4,5,6,5,7,3,3,7,3,5,5,3,4,6,5,7,3,7,5,4,7,7,4,5,3,5,5,6,6,5,6,5,3,6,3,6,7,4,3,6,5,5,3,3,6,5,7,7
244,5,5,4,4,3,3,3,4,6,4,5,3,5,3,4,3,3,7,4,5,3,4,3,6,5,7,6,4,6,7,5,4,5,6,6,5,7,4,4,7,5,5,6,4,7,7,4,6,4,5,6,5,4,4,7,6,6,4,3,7,5,4,4,6,7,7,3,5,5,6,6,4,4,4,7,3,4,4,3,4,5,3,6,7,5,5,6,7,4,4,3,4,5,4,4,7,5,6,7,5
259,4,4,7,5,5,5,6,6,3,4,7,6,5,4,3,5,4,4,6,7,6,5,4,5,7,7,7,6,7,4,4,6,4,6,7,7,7,4,3,6,6,4,5,7,7,7,7,4,7,7,5,3,5,5,4,6,4,7,3,6,3,6,6,5,4,7,3,4,3,5,3,4,6,5,4,7,4,3,4,4,7,4,3,4,7,7,7,4,6,5,5,4,7,3,4,6,7,6,6,6
247,4,6,4,5,7,4,7,4,3,5,6,5,6,7,6,6,4,4,7,4,3,4,7,7,6,7,6,3,5,4,3,5,6,3,7,5,5,3,5,5,5,3,5,6,7,7,7,6,6,4,3,3,4,3,3,4,5,4,7,3,6,3,3,6,5,3,5,6,7,6,4,3,3,4,7,4,4,5,7,7,7,4,5,6,4,3,5,7,5,3,3,6,6,4,5,4,5,7,6,4
378.0,0.30263546523903323,-0.7542758500193579,-0.06413834659299254,0.3287624103034804,0.32135721545027307,0.42192075423528475,1.613711269058647,0.45353430151397983,-0.24415663529064868,0.9640871682883573,1.1894704889246406,-1.2276078151369925,6,6,6,8,6,4,2,8,6,2,3,3,6,7,1,3,9,4,6,6,3,13,20,9,6,4,6,5,4,2,5,2,4,3,5,9,3,6,6,5,15,3,2,2,15,3,4,3,6,3,9,5,4,4,6,9,8,7,2,5,2,3,6,8,3,8,7,2,7,2,3,5,6,4,4,5,4,10,3,6,6,12,4,6,3,3,5,10,11,5,5,5,3,6,4,7,4,3,5,6,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1
305.0,0.597400069849858,0.7011727423108983,-0.29756350335999193,1.3757068133116195,-0.15005558703252672,0.12557645347154225,-0.1730718242838696,0.015579047581467534,-1.0962750868952018,-1.4400508825942944,1.5945050632249722,-0.8469613483183278,4,15,8,7,4,4,5,2,3,2,4,1,1,6,2,1,2,2,8,2,3,4,4,3,5,2,7,2,4,2,1,3,5,10,3,10,3,5,2,5,10,2,4,3,5,2,7,6,8,5,10,4,2,3,4,5,2,9,6,3,1,2,2,1,7,3,2,2,2,3,1,6,2,2,10,3,1,6,1,7,3,1,3,9,8,10,3,5,3,6,1,3,2,3,2,2,8,5,2,2,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
313.0,-0.9913923494563072,-2.153390113603715,-0.6389617476895022,-1.3230897934074983,1.642015160136369,1.0098170893426341,-0.6881503451777238,2.2524358053443088,0.9817654869915943,-0.32483138350862245,-2.499405714873573,2.2909425725907417,3,1,1,3,6,3,2,7,1,3,2,16,9,1,12,11,5,8,1,2,4,1,5,2,1,3,1,4,3,4,4,4,1,1,1,1,1,2,4,3,1,2,4,2,1,6,1,1,1,1,1,2,8,15,3,1,9,1,1,1,25,11,4,8,3,1,8,8,1,2,2,1,2,9,1,2,3,2,11,3,1,8,2,1,2,1,6,2,1,5,2,1,3,2,4,5,4,3,3,5,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1
533.0,-1.389572466763596,-1.6453987469568918,1.0225704320096403,2.439752406339273,1.3842728185105182,0.5639091200523596,0.594754341665286,0.8534155587803077,0.7589285897867651,0.2811914239693758,0.10420110395187607,-0.06259312789952241,16,11,6,17,12,10,9,8,5,8,5,7,13,5,6,13,6,5,5,4,10,11,21,18,5,6,4,3,5,7,7,4,3,3,10,11,4,9,4,5,6,12,4,4,15,4,2,5,4,7,9,17,8,8,11,2,16,7,3,3,11,15,2,8,4,13,4,5,6,4,3,3,4,8,7,7,7,8,5,11,8,12,16,6,3,5,7,4,5,4,2,4,3,4,15,8,2,8,5,15,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
150.0,-0.7539645888666763,-0.28067507686677406,-1.6929568141953855,-0.09833962679474989,-0.9885911071509175,-1.103589317215771,0.17989415115347845,1.3920022863445993,0.918316606002313,-1.570500603623177,-0.9896281365703375,0.9407711879882159,1,1,2,2,1,1,3,1,2,4,4,1,4,1,2,1,2,4,1,3,3,2,1,1,1,4,3,2,3,1,1,2,2,1,1,1,5,1,1,2,1,1,3,3,1,1,1,1,1,4,3,3,2,6,1,1,4,1,3,1,3,1,2,1,4,1,4,3,1,2,2,3,2,1,1,1,1,2,4,4,5,2,2,1,3,3,1,2,1,2,1,1,1,2,1,1,2,3,1,2,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1
126.0,-0.9824873935383096,-0.2246331499970246,0.5500520990245519,-0.9683444548636353,0.1053755061459599,-1.3340254949182044,-0.6013676439512137,0.31978193414253697,-1.5929937335316693,0.440474737960399,-0.019637798926681216,0.5524899544171478,1,1,1,1,1,2,4,1,1,1,1,3,1,2,2,1,3,1,1,3,2,2,1,2,1,2,2,1,2,2,3,5,1,1,1,3,3,3,3,2,1,3,1,1,1,1,2,5,2,1,1,4,1,1,2,2,1,2,1,2,2,3,1,1,2,1,1,1,1,1,1,1,3,3,1,1,1,1,2,1,1,2,2,2,3,2,2,2,4,2,2,1,2,1,1,3,2,2,3,3,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1
316.0,0.22391413406466143,1.3641404299738442,0.12522450264790727,-0.429405541125253,0.12229750303228377,0.5432980290363879,0.04886007032570433,0.04059169120388238,-0.7019916878067554,-0.6629009175509482,-1.4026052717996935,1.7495767431869393,4,4,1,2,2,2,6,4,4,5,5,9,3,3,9,4,1,8,7,5,6,1,1,2,2,4,3,1,4,3,3,7,9,3,2,3,10,5,3,5,3,9,10,5,3,4,9,3,6,3,1,1,4,2,2,4,3,3,3,9,3,2,6,6,7,3,8,3,4,6,11,5,2,4,2,3,7,2,6,1,2,4,2,2,7,4,2,6,2,4,6,2,9,3,2,8,9,8,5,4,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0
265.0,-1.243863235391285,-0.6929051977959073,-0.7184072655691974,0.8949243769444413,-0.2949496782920278,1.2477420726737338,-0.6734906242438685,0.27899416222380197,-0.8353470532597573,2.1451491277733883,-1.1875984190295128,0.3098207102270275,6,1,4,2,5,8,4,9,5,2,2,6,3,6,2,7,3,10,2,3,1,4,7,7,1,6,2,3,3,6,3,2,2,2,4,1,3,7,4,6,6,7,3,2,4,5,1,2,4,2,2,3,2,4,1,2,10,3,2,2,5,4,4,4,4,3,2,2,1,2,2,2,2,3,2,4,2,9,1,2,2,2,3,3,1,2,6,7,4,4,2,2,3,1,11,3,2,5,2,5,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1
522.0,0.6337768809320985,0.41379909745149823,-0.1852876588777083,-0.12982069973342616,0.0438114719791096,-0.14700200162848862,0.9638791167949097,2.2105230015913513,-0.5574917850078336,-1.3698029795790778,-0.08828204835125482,2.5797093376543185,3,4,4,5,8,2,6,10,3,6,13,11,6,6,11,3,3,9,22,5,18,3,6,4,2,7,6,2,9,2,3,6,14,4,2,5,10,4,4,7,7,6,7,14,4,6,11,2,8,3,10,6,11,4,3,10,2,7,2,7,4,7,8,4,12,7,14,8,5,11,13,10,4,10,8,1,9,12,16,3,3,16,2,3,21,5,9,12,2,7,5,2,10,6,2,7,11,17,8,10,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1
293.0,-0.8036745679697308,1.6391168054440675,1.6777008140764407,-0.5535882417079946,0.5689830791852754,1.628396623128538,-0.3791277409874871,-0.20358036010236177,-0.5816809139486437,-1.0147567306928669,-0.6492775450660071,-1.2239402667622565,4,9,3,2,3,6,4,1,4,1,3,7,6,5,7,3,1,3,3,2,5,1,2,3,3,1,2,2,2,12,3,2,13,3,5,6,2,4,12,10,3,7,5,4,4,2,3,4,2,3,1,3,3,3,2,2,2,14,3,2,2,2,3,3,5,2,2,2,12,5,4,1,3,8,6,5,3,1,2,2,4,1,5,2,3,1,1,3,1,7,3,9,3,3,3,10,5,9,4,3,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0
