Loading /quad/train_30_500_200_2-25.txt
Loading /quad/eval_30_100_200_2-25.txt
Loading /quad/test_30_200_200_2-25.txt
Restricted license - for non-production use only - expires 2026-11-23
Training the model with MSE as loss
Epoch 0 | loss: 0.0515
Epoch 47 | loss: 0.0005
Epoch 48 | loss: 0.0006
Epoch 49 | loss: 0.0005
Eval Epoch 49 | Mean relative regret: 0.1924
Epoch 50 | loss: 0.0005
Epoch 51 | loss: 0.0005
Epoch 52 | loss: 0.0005
Epoch 53 | loss: 0.0005
Epoch 54 | loss: 0.0005
Eval Epoch 54 | Mean relative regret: 0.1888
Epoch 55 | loss: 0.0005
Epoch 56 | loss: 0.0005
Epoch 57 | loss: 0.0005
Epoch 58 | loss: 0.0005
Epoch 59 | loss: 0.0005
Eval Epoch 59 | Mean relative regret: 0.1861
Epoch 60 | loss: 0.0005
Epoch 61 | loss: 0.0005
Epoch 62 | loss: 0.0004
Epoch 63 | loss: 0.0004
Epoch 64 | loss: 0.0004
Eval Epoch 64 | Mean relative regret: 0.1843
Epoch 65 | loss: 0.0004
Epoch 66 | loss: 0.0004
Epoch 67 | loss: 0.0004
Epoch 68 | loss: 0.0004
Epoch 69 | loss: 0.0004
Eval Epoch 69 | Mean relative regret: 0.1832
Epoch 70 | loss: 0.0004
Epoch 71 | loss: 0.0004
Epoch 72 | loss: 0.0004
Epoch 73 | loss: 0.0004
Epoch 74 | loss: 0.0004
Eval Epoch 74 | Mean relative regret: 0.1810
Epoch 75 | loss: 0.0004
Epoch 76 | loss: 0.0004
Epoch 77 | loss: 0.0004
Epoch 78 | loss: 0.0004
Epoch 79 | loss: 0.0004
Eval Epoch 79 | Mean relative regret: 0.1796
Epoch 80 | loss: 0.0004
Epoch 81 | loss: 0.0004
Epoch 82 | loss: 0.0004
Epoch 83 | loss: 0.0004
Epoch 84 | loss: 0.0004
Eval Epoch 84 | Mean relative regret: 0.1795
Epoch 85 | loss: 0.0004
Epoch 86 | loss: 0.0004
Epoch 87 | loss: 0.0004
Epoch 88 | loss: 0.0004
Epoch 89 | loss: 0.0004
Eval Epoch 89 | Mean relative regret: 0.1777
Epoch 90 | loss: 0.0004
Epoch 91 | loss: 0.0004
Epoch 92 | loss: 0.0004
Epoch 93 | loss: 0.0003
Epoch 94 | loss: 0.0003
Eval Epoch 94 | Mean relative regret: 0.1763
Epoch 95 | loss: 0.0003
Epoch 96 | loss: 0.0003
Epoch 97 | loss: 0.0003
Epoch 98 | loss: 0.0003
Epoch 99 | loss: 0.0003
Eval Epoch 99 | Mean relative regret: 0.1747
Epoch 100 | loss: 0.0003
Epoch 101 | loss: 0.0003
Epoch 102 | loss: 0.0003
Epoch 103 | loss: 0.0003
Epoch 104 | loss: 0.0003
Eval Epoch 104 | Mean relative regret: 0.1746
Epoch 105 | loss: 0.0003
Epoch 106 | loss: 0.0003
Epoch 107 | loss: 0.0003
Epoch 108 | loss: 0.0003
Epoch 109 | loss: 0.0003
Eval Epoch 109 | Mean relative regret: 0.1741
Epoch 110 | loss: 0.0003
Epoch 111 | loss: 0.0003
Epoch 112 | loss: 0.0003
Epoch 113 | loss: 0.0003
Epoch 114 | loss: 0.0003
Eval Epoch 114 | Mean relative regret: 0.1728
Epoch 115 | loss: 0.0003
Epoch 116 | loss: 0.0003
Epoch 117 | loss: 0.0003
Epoch 118 | loss: 0.0003
Epoch 119 | loss: 0.0003
Eval Epoch 119 | Mean relative regret: 0.1725
Epoch 120 | loss: 0.0003
Epoch 121 | loss: 0.0003
Epoch 122 | loss: 0.0003
Epoch 123 | loss: 0.0003
Epoch 124 | loss: 0.0003
Eval Epoch 124 | Mean relative regret: 0.1727
Epoch 125 | loss: 0.0003
Epoch 126 | loss: 0.0003
Epoch 127 | loss: 0.0003
Epoch 128 | loss: 0.0003
Epoch 129 | loss: 0.0003
Eval Epoch 129 | Mean relative regret: 0.1727
Epoch 130 | loss: 0.0003
Epoch 131 | loss: 0.0003
Epoch 132 | loss: 0.0003
Epoch 133 | loss: 0.0003
Epoch 134 | loss: 0.0003
Eval Epoch 134 | Mean relative regret: 0.1721
Epoch 135 | loss: 0.0003
Epoch 136 | loss: 0.0003
Epoch 137 | loss: 0.0003
Epoch 138 | loss: 0.0003
Epoch 139 | loss: 0.0003
Eval Epoch 139 | Mean relative regret: 0.1710
Epoch 140 | loss: 0.0003
Epoch 141 | loss: 0.0003
Epoch 142 | loss: 0.0003
Epoch 143 | loss: 0.0003
Epoch 144 | loss: 0.0003
Eval Epoch 144 | Mean relative regret: 0.1708
Epoch 145 | loss: 0.0003
Epoch 146 | loss: 0.0003
Epoch 147 | loss: 0.0003
Epoch 148 | loss: 0.0003
Epoch 149 | loss: 0.0003
Eval Epoch 149 | Mean relative regret: 0.1687
Epoch 150 | loss: 0.0003
Epoch 151 | loss: 0.0003
Epoch 152 | loss: 0.0003
Epoch 153 | loss: 0.0003
Epoch 154 | loss: 0.0003
Eval Epoch 154 | Mean relative regret: 0.1697
Epoch 155 | loss: 0.0003
Epoch 156 | loss: 0.0003
Epoch 157 | loss: 0.0003
Epoch 158 | loss: 0.0003
Epoch 159 | loss: 0.0003
Eval Epoch 159 | Mean relative regret: 0.1686
Epoch 160 | loss: 0.0003
Epoch 161 | loss: 0.0003
Epoch 162 | loss: 0.0003
Epoch 163 | loss: 0.0003
Epoch 164 | loss: 0.0003
Eval Epoch 164 | Mean relative regret: 0.1679
Epoch 165 | loss: 0.0003
Epoch 166 | loss: 0.0003
Epoch 167 | loss: 0.0003
Epoch 168 | loss: 0.0003
Epoch 169 | loss: 0.0003
Eval Epoch 169 | Mean relative regret: 0.1683
Epoch 170 | loss: 0.0003
Epoch 171 | loss: 0.0003
Epoch 172 | loss: 0.0003
Epoch 173 | loss: 0.0003
Epoch 174 | loss: 0.0003
Eval Epoch 174 | Mean relative regret: 0.1666
Epoch 175 | loss: 0.0003
Epoch 176 | loss: 0.0003
Epoch 177 | loss: 0.0003
Epoch 178 | loss: 0.0003
Epoch 179 | loss: 0.0003
Eval Epoch 179 | Mean relative regret: 0.1672
Epoch 180 | loss: 0.0003
Epoch 181 | loss: 0.0003
Epoch 182 | loss: 0.0003
Epoch 183 | loss: 0.0003
Epoch 184 | loss: 0.0003
Eval Epoch 184 | Mean relative regret: 0.1663
Epoch 185 | loss: 0.0003
Epoch 186 | loss: 0.0003
Epoch 187 | loss: 0.0003
Epoch 188 | loss: 0.0003
Epoch 189 | loss: 0.0003
Eval Epoch 189 | Mean relative regret: 0.1665
Epoch 190 | loss: 0.0003
Epoch 191 | loss: 0.0003
Epoch 192 | loss: 0.0003
Epoch 193 | loss: 0.0003
Epoch 194 | loss: 0.0003
Eval Epoch 194 | Mean relative regret: 0.1659
Epoch 195 | loss: 0.0002
Epoch 196 | loss: 0.0003
Epoch 197 | loss: 0.0003
Epoch 198 | loss: 0.0002
Epoch 199 | loss: 0.0003
Eval Epoch 199 | Mean relative regret: 0.1648
Epoch 200 | loss: 0.0003
Epoch 201 | loss: 0.0002
Epoch 202 | loss: 0.0003
Epoch 203 | loss: 0.0003
Epoch 204 | loss: 0.0003
Eval Epoch 204 | Mean relative regret: 0.1651
Epoch 205 | loss: 0.0002
Epoch 206 | loss: 0.0002
Epoch 207 | loss: 0.0003
Epoch 208 | loss: 0.0003
Epoch 209 | loss: 0.0003
Eval Epoch 209 | Mean relative regret: 0.1648
Epoch 210 | loss: 0.0003
Epoch 211 | loss: 0.0003
Epoch 212 | loss: 0.0002
Epoch 213 | loss: 0.0002
Epoch 214 | loss: 0.0003
Eval Epoch 214 | Mean relative regret: 0.1651
Epoch 215 | loss: 0.0003
Epoch 216 | loss: 0.0002
Epoch 217 | loss: 0.0003
Epoch 218 | loss: 0.0002
Epoch 219 | loss: 0.0003
Eval Epoch 219 | Mean relative regret: 0.1654
Epoch 220 | loss: 0.0002
Epoch 221 | loss: 0.0002
Epoch 222 | loss: 0.0002
Epoch 223 | loss: 0.0002
Epoch 224 | loss: 0.0002
Eval Epoch 224 | Mean relative regret: 0.1637
Epoch 225 | loss: 0.0003
Epoch 226 | loss: 0.0002
Epoch 227 | loss: 0.0002
Epoch 228 | loss: 0.0002
Epoch 229 | loss: 0.0002
Eval Epoch 229 | Mean relative regret: 0.1647
Epoch 230 | loss: 0.0002
Epoch 231 | loss: 0.0002
Epoch 232 | loss: 0.0003
Epoch 233 | loss: 0.0002
Epoch 234 | loss: 0.0002
Eval Epoch 234 | Mean relative regret: 0.1641
Epoch 235 | loss: 0.0002
Epoch 236 | loss: 0.0002
Epoch 237 | loss: 0.0003
Epoch 238 | loss: 0.0002
Epoch 239 | loss: 0.0002
Eval Epoch 239 | Mean relative regret: 0.1623
Epoch 240 | loss: 0.0002
Epoch 241 | loss: 0.0002
Epoch 242 | loss: 0.0002
Epoch 243 | loss: 0.0002
Epoch 244 | loss: 0.0002
Eval Epoch 244 | Mean relative regret: 0.1636
Epoch 245 | loss: 0.0002
Epoch 246 | loss: 0.0002
Epoch 247 | loss: 0.0002
Epoch 248 | loss: 0.0002
Epoch 249 | loss: 0.0002
Eval Epoch 249 | Mean relative regret: 0.1630
Epoch 250 | loss: 0.0002
Epoch 251 | loss: 0.0002
Epoch 252 | loss: 0.0002
Epoch 253 | loss: 0.0002
Epoch 254 | loss: 0.0002
Eval Epoch 254 | Mean relative regret: 0.1639
Epoch 255 | loss: 0.0002
Epoch 256 | loss: 0.0002
Epoch 257 | loss: 0.0002
Epoch 258 | loss: 0.0002
Epoch 259 | loss: 0.0002
Eval Epoch 259 | Mean relative regret: 0.1631
Epoch 260 | loss: 0.0002
Epoch 261 | loss: 0.0002
Epoch 262 | loss: 0.0002
Epoch 263 | loss: 0.0002
Epoch 264 | loss: 0.0002
Eval Epoch 264 | Mean relative regret: 0.1641
Epoch 265 | loss: 0.0002
Epoch 266 | loss: 0.0002
Epoch 267 | loss: 0.0002
Epoch 268 | loss: 0.0002
Epoch 269 | loss: 0.0002
Eval Epoch 269 | Mean relative regret: 0.1617
Epoch 270 | loss: 0.0002
Epoch 271 | loss: 0.0002
Epoch 272 | loss: 0.0002
Epoch 273 | loss: 0.0002
Epoch 274 | loss: 0.0002
Eval Epoch 274 | Mean relative regret: 0.1620
Epoch 275 | loss: 0.0002
Epoch 276 | loss: 0.0002
Epoch 277 | loss: 0.0002
Epoch 278 | loss: 0.0002
Epoch 279 | loss: 0.0002
Eval Epoch 279 | Mean relative regret: 0.1618
Epoch 280 | loss: 0.0002
Epoch 281 | loss: 0.0002
Epoch 282 | loss: 0.0002
Epoch 283 | loss: 0.0002
Epoch 284 | loss: 0.0002
Eval Epoch 284 | Mean relative regret: 0.1627
Epoch 285 | loss: 0.0002
Epoch 286 | loss: 0.0002
Epoch 287 | loss: 0.0002
Epoch 288 | loss: 0.0002
Epoch 289 | loss: 0.0002
Eval Epoch 289 | Mean relative regret: 0.1629
Epoch 290 | loss: 0.0002
Epoch 291 | loss: 0.0002
Epoch 292 | loss: 0.0002
Epoch 293 | loss: 0.0002
Epoch 294 | loss: 0.0002
Eval Epoch 294 | Mean relative regret: 0.1625
Epoch 295 | loss: 0.0002
Epoch 296 | loss: 0.0002
Epoch 297 | loss: 0.0002
Epoch 298 | loss: 0.0002
Epoch 299 | loss: 0.0002
Eval Epoch 299 | Mean relative regret: 0.1609
Epoch 300 | loss: 0.0002
Epoch 301 | loss: 0.0002
Epoch 302 | loss: 0.0002
Epoch 303 | loss: 0.0002
Epoch 304 | loss: 0.0002
Eval Epoch 304 | Mean relative regret: 0.1632
Epoch 305 | loss: 0.0002
Epoch 306 | loss: 0.0002
Epoch 307 | loss: 0.0002
Epoch 308 | loss: 0.0002
Epoch 309 | loss: 0.0002
Eval Epoch 309 | Mean relative regret: 0.1624
Epoch 310 | loss: 0.0002
Epoch 311 | loss: 0.0002
Epoch 312 | loss: 0.0002
Epoch 313 | loss: 0.0002
Epoch 314 | loss: 0.0002
Eval Epoch 314 | Mean relative regret: 0.1626
Epoch 315 | loss: 0.0002
Epoch 316 | loss: 0.0002
Epoch 317 | loss: 0.0002
Epoch 318 | loss: 0.0002
Epoch 319 | loss: 0.0002
Eval Epoch 319 | Mean relative regret: 0.1609
Epoch 320 | loss: 0.0002
Epoch 321 | loss: 0.0002
Epoch 322 | loss: 0.0002
Epoch 323 | loss: 0.0002
Epoch 324 | loss: 0.0002
Eval Epoch 324 | Mean relative regret: 0.1611
Epoch 325 | loss: 0.0002
Epoch 326 | loss: 0.0002
Epoch 327 | loss: 0.0002
Epoch 328 | loss: 0.0002
Epoch 329 | loss: 0.0002
Eval Epoch 329 | Mean relative regret: 0.1638
Epoch 330 | loss: 0.0002
Epoch 331 | loss: 0.0002
Epoch 332 | loss: 0.0002
Epoch 333 | loss: 0.0002
Epoch 334 | loss: 0.0002
Eval Epoch 334 | Mean relative regret: 0.1629
Epoch 335 | loss: 0.0002
Epoch 336 | loss: 0.0002
Epoch 337 | loss: 0.0002
Epoch 338 | loss: 0.0002
Epoch 339 | loss: 0.0002
Eval Epoch 339 | Mean relative regret: 0.1638
Epoch 340 | loss: 0.0002
Epoch 341 | loss: 0.0002
Epoch 342 | loss: 0.0002
Epoch 343 | loss: 0.0002
Epoch 344 | loss: 0.0002
Eval Epoch 344 | Mean relative regret: 0.1635
Epoch 345 | loss: 0.0002
Epoch 346 | loss: 0.0002
Epoch 347 | loss: 0.0002
Epoch 348 | loss: 0.0002
Epoch 349 | loss: 0.0002
Eval Epoch 349 | Mean relative regret: 0.1622
Epoch 350 | loss: 0.0002
Epoch 351 | loss: 0.0002
Epoch 352 | loss: 0.0002
Epoch 353 | loss: 0.0002
Epoch 354 | loss: 0.0002
Eval Epoch 354 | Mean relative regret: 0.1626
Epoch 355 | loss: 0.0002
Epoch 356 | loss: 0.0002
Epoch 357 | loss: 0.0002
Epoch 358 | loss: 0.0002
Epoch 359 | loss: 0.0002
Eval Epoch 359 | Mean relative regret: 0.1632
Epoch 360 | loss: 0.0002
Epoch 361 | loss: 0.0002
Epoch 362 | loss: 0.0002
Epoch 363 | loss: 0.0002
Epoch 364 | loss: 0.0002
Eval Epoch 364 | Mean relative regret: 0.1612
Epoch 365 | loss: 0.0002
Epoch 366 | loss: 0.0002
Epoch 367 | loss: 0.0002
Epoch 368 | loss: 0.0002
Epoch 369 | loss: 0.0002
Eval Epoch 369 | Mean relative regret: 0.1638
Epoch 370 | loss: 0.0002
Epoch 371 | loss: 0.0002
Epoch 372 | loss: 0.0002
Epoch 373 | loss: 0.0002
Epoch 374 | loss: 0.0002
Eval Epoch 374 | Mean relative regret: 0.1620
Epoch 375 | loss: 0.0002
Epoch 376 | loss: 0.0002
Epoch 377 | loss: 0.0002
Epoch 378 | loss: 0.0002
Epoch 379 | loss: 0.0002
Eval Epoch 379 | Mean relative regret: 0.1637
Epoch 380 | loss: 0.0002
Epoch 381 | loss: 0.0002
Epoch 382 | loss: 0.0002
Epoch 383 | loss: 0.0002
Epoch 384 | loss: 0.0002
Eval Epoch 384 | Mean relative regret: 0.1620
Epoch 385 | loss: 0.0002
Epoch 386 | loss: 0.0002
Epoch 387 | loss: 0.0002
Epoch 388 | loss: 0.0002
Epoch 389 | loss: 0.0002
Eval Epoch 389 | Mean relative regret: 0.1630
Epoch 390 | loss: 0.0002
Epoch 391 | loss: 0.0002
Epoch 392 | loss: 0.0002
Epoch 393 | loss: 0.0002
Epoch 394 | loss: 0.0002
Eval Epoch 394 | Mean relative regret: 0.1627
Epoch 395 | loss: 0.0002
Epoch 396 | loss: 0.0002
Epoch 397 | loss: 0.0002
Epoch 398 | loss: 0.0002
Epoch 399 | loss: 0.0002
Eval Epoch 399 | Mean relative regret: 0.1616
Epoch 400 | loss: 0.0002
Epoch 401 | loss: 0.0002
Epoch 402 | loss: 0.0002
Epoch 403 | loss: 0.0002
Epoch 404 | loss: 0.0002
Eval Epoch 404 | Mean relative regret: 0.1623
Epoch 405 | loss: 0.0002
Epoch 406 | loss: 0.0002
Epoch 407 | loss: 0.0002
Epoch 408 | loss: 0.0002
Epoch 409 | loss: 0.0002
Eval Epoch 409 | Mean relative regret: 0.1614
Epoch 410 | loss: 0.0002
Epoch 411 | loss: 0.0002
Epoch 412 | loss: 0.0002
Epoch 413 | loss: 0.0002
Epoch 414 | loss: 0.0002
Eval Epoch 414 | Mean relative regret: 0.1618
Epoch 415 | loss: 0.0002
Epoch 416 | loss: 0.0002
Epoch 417 | loss: 0.0002
Epoch 418 | loss: 0.0002
Epoch 419 | loss: 0.0002
Eval Epoch 419 | Mean relative regret: 0.1617
Epoch 420 | loss: 0.0002
Epoch 421 | loss: 0.0002
Epoch 422 | loss: 0.0002
Epoch 423 | loss: 0.0002
Epoch 424 | loss: 0.0002
Eval Epoch 424 | Mean relative regret: 0.1626
Epoch 425 | loss: 0.0002
Epoch 426 | loss: 0.0002
Epoch 427 | loss: 0.0002
Epoch 428 | loss: 0.0002
Epoch 429 | loss: 0.0002
Eval Epoch 429 | Mean relative regret: 0.1609
Epoch 430 | loss: 0.0002
Epoch 431 | loss: 0.0002
Epoch 432 | loss: 0.0002
Epoch 433 | loss: 0.0002
Epoch 434 | loss: 0.0002
Eval Epoch 434 | Mean relative regret: 0.1613
Epoch 435 | loss: 0.0002
Epoch 436 | loss: 0.0002
Epoch 437 | loss: 0.0002
Epoch 438 | loss: 0.0002
Epoch 439 | loss: 0.0002
Eval Epoch 439 | Mean relative regret: 0.1615
Epoch 440 | loss: 0.0002
Epoch 441 | loss: 0.0002
Epoch 442 | loss: 0.0002
Epoch 443 | loss: 0.0002
Epoch 444 | loss: 0.0002
Eval Epoch 444 | Mean relative regret: 0.1610
Epoch 445 | loss: 0.0002
Epoch 446 | loss: 0.0002
Epoch 447 | loss: 0.0002
Epoch 448 | loss: 0.0002
Epoch 449 | loss: 0.0002
Eval Epoch 449 | Mean relative regret: 0.1615
Epoch 450 | loss: 0.0002
Epoch 451 | loss: 0.0002
Epoch 452 | loss: 0.0002
Epoch 453 | loss: 0.0002
Epoch 454 | loss: 0.0002
Eval Epoch 454 | Mean relative regret: 0.1606
Epoch 455 | loss: 0.0002
Epoch 456 | loss: 0.0002
Epoch 457 | loss: 0.0002
Epoch 458 | loss: 0.0002
Epoch 459 | loss: 0.0002
Eval Epoch 459 | Mean relative regret: 0.1612
Epoch 460 | loss: 0.0002
Epoch 461 | loss: 0.0002
Epoch 462 | loss: 0.0002
Epoch 463 | loss: 0.0002
Epoch 464 | loss: 0.0002
Eval Epoch 464 | Mean relative regret: 0.1604
Epoch 465 | loss: 0.0002
Epoch 466 | loss: 0.0002
Epoch 467 | loss: 0.0002
Epoch 468 | loss: 0.0002
Epoch 469 | loss: 0.0002
Eval Epoch 469 | Mean relative regret: 0.1622
Epoch 470 | loss: 0.0002
Epoch 471 | loss: 0.0002
Epoch 472 | loss: 0.0002
Epoch 473 | loss: 0.0002
Epoch 474 | loss: 0.0002
Eval Epoch 474 | Mean relative regret: 0.1608
Epoch 475 | loss: 0.0002
Epoch 476 | loss: 0.0002
Epoch 477 | loss: 0.0002
Epoch 478 | loss: 0.0002
Epoch 479 | loss: 0.0002
Eval Epoch 479 | Mean relative regret: 0.1603
Epoch 480 | loss: 0.0002
Epoch 481 | loss: 0.0002
Epoch 482 | loss: 0.0002
Epoch 483 | loss: 0.0002
Epoch 484 | loss: 0.0002
Eval Epoch 484 | Mean relative regret: 0.1581
Epoch 485 | loss: 0.0002
Epoch 486 | loss: 0.0002
Epoch 487 | loss: 0.0002
Epoch 488 | loss: 0.0002
Epoch 489 | loss: 0.0002
Eval Epoch 489 | Mean relative regret: 0.1587
Epoch 490 | loss: 0.0002
Epoch 491 | loss: 0.0002
Epoch 492 | loss: 0.0002
Epoch 493 | loss: 0.0002
Epoch 494 | loss: 0.0002
Eval Epoch 494 | Mean relative regret: 0.1610
Epoch 495 | loss: 0.0002
Epoch 496 | loss: 0.0002
Epoch 497 | loss: 0.0002
Epoch 498 | loss: 0.0002
Epoch 499 | loss: 0.0002
Eval Epoch 499 | Mean relative regret: 0.1606
Epoch 500 | loss: 0.0002
Epoch 501 | loss: 0.0002
Epoch 502 | loss: 0.0002
Epoch 503 | loss: 0.0002
Epoch 504 | loss: 0.0002
Eval Epoch 504 | Mean relative regret: 0.1612
Epoch 505 | loss: 0.0002
Epoch 506 | loss: 0.0002
Epoch 507 | loss: 0.0002
Epoch 508 | loss: 0.0002
Epoch 509 | loss: 0.0002
Eval Epoch 509 | Mean relative regret: 0.1592
Epoch 510 | loss: 0.0002
Epoch 511 | loss: 0.0002
Epoch 512 | loss: 0.0002
Epoch 513 | loss: 0.0002
Epoch 514 | loss: 0.0002
Eval Epoch 514 | Mean relative regret: 0.1602
Epoch 515 | loss: 0.0002
Epoch 516 | loss: 0.0002
Epoch 517 | loss: 0.0002
Epoch 518 | loss: 0.0002
Epoch 519 | loss: 0.0002
Eval Epoch 519 | Mean relative regret: 0.1600
Epoch 520 | loss: 0.0002
Epoch 521 | loss: 0.0002
Epoch 522 | loss: 0.0002
Epoch 523 | loss: 0.0002
Epoch 524 | loss: 0.0002
Eval Epoch 524 | Mean relative regret: 0.1606
Epoch 525 | loss: 0.0002
Epoch 526 | loss: 0.0002
Epoch 527 | loss: 0.0002
Epoch 528 | loss: 0.0002
Epoch 529 | loss: 0.0002
Eval Epoch 529 | Mean relative regret: 0.1593
Epoch 530 | loss: 0.0002
Epoch 531 | loss: 0.0002
Epoch 532 | loss: 0.0002
Epoch 533 | loss: 0.0002
Epoch 534 | loss: 0.0002
Eval Epoch 534 | Mean relative regret: 0.1599
Epoch 535 | loss: 0.0002
Epoch 536 | loss: 0.0002
Epoch 537 | loss: 0.0002
Epoch 538 | loss: 0.0002
Epoch 539 | loss: 0.0002
Eval Epoch 539 | Mean relative regret: 0.1620
Epoch 540 | loss: 0.0002
Epoch 541 | loss: 0.0002
Epoch 542 | loss: 0.0002
Epoch 543 | loss: 0.0002
Epoch 544 | loss: 0.0002
Eval Epoch 544 | Mean relative regret: 0.1610
Epoch 545 | loss: 0.0002
Epoch 546 | loss: 0.0002
Epoch 547 | loss: 0.0002
Epoch 548 | loss: 0.0002
Epoch 549 | loss: 0.0002
Eval Epoch 549 | Mean relative regret: 0.1592
Epoch 550 | loss: 0.0002
Epoch 551 | loss: 0.0002
Epoch 552 | loss: 0.0002
Epoch 553 | loss: 0.0002
Epoch 554 | loss: 0.0002
Eval Epoch 554 | Mean relative regret: 0.1620
Epoch 555 | loss: 0.0002
Epoch 556 | loss: 0.0002
Epoch 557 | loss: 0.0002
Epoch 558 | loss: 0.0002
Epoch 559 | loss: 0.0002
Eval Epoch 559 | Mean relative regret: 0.1632
Epoch 560 | loss: 0.0002
Epoch 561 | loss: 0.0002
Epoch 562 | loss: 0.0002
Epoch 563 | loss: 0.0002
Epoch 564 | loss: 0.0002
Eval Epoch 564 | Mean relative regret: 0.1612
Epoch 565 | loss: 0.0002
Epoch 566 | loss: 0.0002
Epoch 567 | loss: 0.0002
Epoch 568 | loss: 0.0002
Epoch 569 | loss: 0.0002
Eval Epoch 569 | Mean relative regret: 0.1616
Epoch 570 | loss: 0.0002
Epoch 571 | loss: 0.0002
Epoch 572 | loss: 0.0002
Epoch 573 | loss: 0.0002
Epoch 574 | loss: 0.0002
Eval Epoch 574 | Mean relative regret: 0.1602
Epoch 575 | loss: 0.0002
Epoch 576 | loss: 0.0002
Epoch 577 | loss: 0.0002
Epoch 578 | loss: 0.0002
Epoch 579 | loss: 0.0002
Eval Epoch 579 | Mean relative regret: 0.1620
Epoch 580 | loss: 0.0002
Epoch 581 | loss: 0.0002
Epoch 582 | loss: 0.0002
Epoch 583 | loss: 0.0002
Epoch 584 | loss: 0.0002
Eval Epoch 584 | Mean relative regret: 0.1617
Epoch 585 | loss: 0.0002
Epoch 586 | loss: 0.0002
Epoch 587 | loss: 0.0002
Epoch 588 | loss: 0.0002
Epoch 589 | loss: 0.0002
Eval Epoch 589 | Mean relative regret: 0.1626
Epoch 590 | loss: 0.0002
Epoch 591 | loss: 0.0002
Epoch 592 | loss: 0.0002
Epoch 593 | loss: 0.0002
Epoch 594 | loss: 0.0002
Eval Epoch 594 | Mean relative regret: 0.1584
Epoch 595 | loss: 0.0002
Epoch 596 | loss: 0.0002
Epoch 597 | loss: 0.0002
Epoch 598 | loss: 0.0002
Epoch 599 | loss: 0.0002
Eval Epoch 599 | Mean relative regret: 0.1620
Epoch 600 | loss: 0.0002
Epoch 601 | loss: 0.0002
Epoch 602 | loss: 0.0002
Epoch 603 | loss: 0.0002
Epoch 604 | loss: 0.0002
Eval Epoch 604 | Mean relative regret: 0.1595
Epoch 605 | loss: 0.0002
Epoch 606 | loss: 0.0002
Epoch 607 | loss: 0.0002
Epoch 608 | loss: 0.0002
Epoch 609 | loss: 0.0002
Eval Epoch 609 | Mean relative regret: 0.1629
Epoch 610 | loss: 0.0002
Epoch 611 | loss: 0.0002
Epoch 612 | loss: 0.0002
Epoch 613 | loss: 0.0002
Epoch 614 | loss: 0.0002
Eval Epoch 614 | Mean relative regret: 0.1604
Epoch 615 | loss: 0.0002
Epoch 616 | loss: 0.0002
Epoch 617 | loss: 0.0002
Epoch 618 | loss: 0.0002
Epoch 619 | loss: 0.0002
Eval Epoch 619 | Mean relative regret: 0.1595
Epoch 620 | loss: 0.0002
Epoch 621 | loss: 0.0002
Epoch 622 | loss: 0.0002
Epoch 623 | loss: 0.0002
Epoch 624 | loss: 0.0002
Eval Epoch 624 | Mean relative regret: 0.1603
Epoch 625 | loss: 0.0002
